title,content,prompt_system,prompt_user
[食記] 台北南港 南港烤大學火烤兩吃吃到飽,"【食記】台北南港 - 南港烤大學火烤兩吃吃到飽

各位大德大家好，今天小高要來跟大家分享一家位於台北南港的美味燒烤店 - 「南港烤大學」！這家店是小高最近發現的隱藏版美食，絕對值得大家來一探究竟！以下是店家的基本資訊：

1. 餐廳名稱：南港烤大學
2. 地址：台北市南港區研究院路二段 (小高提醒大家，這裡有點難找，建議用 Google Map 導航)
3. 電話：02-2784-5678
4. 營業時間：中午 12:00 - 晚上 22:00
5. 價位：平日午餐 $399、晚餐 $499；假日全天 $499 (需加收一成服務費)

首先，南港烤大學的位置有點隱密，但只要找到了，就會發現它有自己的停車場，非常方便！進到店內，裝潢走的是復古風，讓人有種回到大學時期的回憶。

主菜部分，這裡提供了火烤兩吃吃到飽，小高今天點了「麻辣牛肉」和「蒜蓉鮮蝦」，真的是太美味啦！麻辣牛肉入口即化，辣度剛剛好；蒜蓉鮮蝦則是香氣十足，每一口都吃得到蒜香。

配菜的選擇也很多，小高今天吃了「麻婆豆腐」、「三杯雞」、「宮保肉」和「回鍋肉」，每道都是經典之作！麻婆豆腐辣得剛剛好，搭配白飯超涮嘴；三杯雞入味度十足，讓人一口接一口；宮保肉辣香四溢，口感豐富；回鍋肉肥而不膩，每一口都吃得到豬肉的鮮甜。

最後，怎麼能錯過甜點呢？小高點了「黑糖糕」和「杏仁豆腐」，黑糖糕Q彈有勁，搭配上香濃的黑糖汁真是太享受了！杏仁豆腐則是入口即化，香氣十足，讓人忍不住想再來一碗！

整體來說，南港烤大學的品質、口味和CP值都非常高，是一家值得推薦的好店！下次大家有機會到南港，別忘了來這裡大快朵頤一番！",你是美食評論家,以PTT美食版發文風格，寫一篇「[食記] 台北南港 南港烤大學火烤兩吃吃到飽」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台北 南港區 後山埤 春來麵線,"【食記】台北 南港區 後山埤 春來麵線

各位吃貨們，今天要來分享一家位於後山埤的隱藏版美食「春來麵線」！這家店雖然低調，但美味程度絕對讓你回味無窮～以下是店家資訊，大家快筆記起來！

餐廳名稱：春來麵線
地址：台北市南港區研究院路2段180巷3號
電話：095-XXX-XXXX（為維護隱私，電話號碼略）
營業時間：AM 11:00 - PM 20:00
價位：NT$40 - NT$150

一踏進春來麵線，就能感受到濃濃的古早味氛圍。裝潢簡單樸實，但滿滿的人情味！老闆和老闆娘超親切，就像在家吃飯一樣舒服～

必點招牌「麵線」，Q彈有勁的麵線搭配鮮甜的高湯，一口咬下超滿足！另外，「小卷米粉」也是大推，小卷新鮮Q彈，配上香噴噴的米粉，讓人忍不住一口接一口。

如果你愛吃辣，一定要點「麻辣鴨血豆腐」！這可是老闆娘的私房菜，辣得你心癢癢、涮嘴欲罷不能！而「高麗菜飯」更是經典，米飯粒粒分明，搭配清脆爽口的高麗菜，讓人忍不住多吃一碗。

最後，別忘了來一杯「仙草茶」解膩！仙草茶清爽又回甘，是春來麵線的完美ending！

整體來說，春來麵線以平實價位就能享受到美味料理，CP值超高！下次來到後山埤，別錯過這家隱藏版美食啦～",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 台北 南港區 後山埤 春來麵線」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台北中山 米香，米其林一星臺菜,"【食記】台北市中山區 米香，米其林一星臺菜

消費時間：2018年3月
地址：台北市大直街20號
電話：(02)2532-6797
營業時間：11:30-14:30、17:30-21:30

一踏進米香，就感受到濃濃的傳統臺灣味。木質桌椅搭配上復古花布椅套，以及牆上的古早味海報，讓人彷彿回到了爺爺奶奶家的大客廳。服務生穿著傳統旗袍，為客人奉上熱茶，非常有臺菜風味。

環境：5/5
米香的座位分為吧台區和一般座位，吧台區可以近距離看到廚師們在廚房裡忙碌的身影，充滿了人情味。一般座位則較為安靜，適合家庭聚餐或朋友聚會。整體而言，米香的環境非常有特色，讓人感受到濃濃的臺灣味。

服務：4/5
服務生穿著傳統旗袍，為客人奉上熱茶，非常有臺菜風味。雖然服務生在忙碌時可能會稍慢，但態度都非常和藹，並耐心地為我們解答了一些關於菜單上的疑問。

食物：5/5
我們點了一道道經典的臺菜，每一道菜都令人回味無窮。首先是「三杯雞」，雞肉鮮嫩多汁，搭配上濃郁的酒香，讓人一口接一口。「麻婆豆腐」辣度適中，豆乾嫩滑入味，搭配上清脆的蔬菜，非常下飯。「鹹蛋苦瓜」則將苦瓜和鹹蛋的味道完美結合，口感清爽解膩。

最後是「米香炒飯」，米飯粒粒分明，鹹香味十足，配上脆口的蝦仁，讓人意猶未盡。飯後的「杏仁茶」清甜爽口，為這頓美味的臺菜饗宴畫上圓滿的句號。

價格：4/5
米香的價位雖然偏高，但以米其林一星的臺菜來說，算是合理。每道菜都非常有特色，用料豐富，值得一次次回訪。

總結：
米香是一家充滿傳統臺灣味的臺菜餐廳，環境舒適、服務周到，食物美味可口。雖然價位稍高，但以米其林一星的標準來看，是非常值得一試的地方。下次來台北，別忘了來米香感受一下道地的臺菜風味！",你是美食部落客,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 台北中山 米香，米其林一星臺菜
[食記] 高雄Cratain: Nibbon副廚的搖籃山之旅,"【食記】高雄Cratain: Nibbon副廚的搖籃山之旅

上個月跟朋友去高雄玩，發現了一家超讚的餐廳！就是這家CrainTain，聽說是Nibbon副廚的搖籃山之旅。地址在高雄市苓雅區林森一路199號，電話是07-2235866。營業時間是每天中午11:30到下午3:00，晚上則是6:00到9:00。價位算是中上，平均一個人大概在$400左右。我們是在今年的11月去造訪的。

一走進店裡，就感受到濃濃的日式氛圍，裝潢很有質感，感覺很舒服。服務生也很親切，幫我們安排了很好的座位。菜單上有很多創意料理，看起來都很誘人！最後我們點了幾個招牌菜來試試。

首先上來的是「山之味沙拉」，用大量的新鮮蔬菜搭配自家製的和風醬，吃起來清爽又開胃。接著是「海之味湯」，滿滿的大塊海鮮料，喝起來鮮甜飽滿，讓人忍不住一口接一口。

主菜來了！「爐烤牛小排」真的太推了！牛肉軟嫩多汁，配上那獨門醬汁，簡直是人間美味啊！另外「明太子炒時蔬」也非常下飯，明太子的鹹味和蔬菜的清甜完美結合。最後當然要來個甜點，我們點了「抹茶紅豆大福」，大福Q彈有勁，抹茶醬甜而不膩，搭配上香甜的紅豆泥，真是太滿足了！

整體來說，CrainTain是家很有特色的餐廳，Nibbon副廚的搖籃山之旅真的很成功。如果你喜歡日式料理，或者想嘗嘗創意菜，這裡絕對是你的好選擇！下次去高雄玩，別忘了來這嚐嚐美味哦！",你是美食部落客,寫一篇「[食記] 高雄Cratain: Nibbon副廚的搖籃山之旅」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 台北小巨蛋 春美冰菓室,"【食記】台北小巨蛋 春美冰菓室

各位大德大家好，今天阿斌來跟大家分享一下位於小巨蛋附近的春美冰菓室。這間店是間老字號的冰菓室，可是在地人從小吃到大的回憶啊！如果你喜歡古早味的冰菓室，那春美絕對是你的首選！

餐廳名稱：春美冰菓室
地址：台北市松山區南京東路四段205號1樓
電話：(02) 2719-6834
營業時間：AM 10:00 - PM 22:00
價位：NT$30 - NT$100

春美冰菓室就位在小巨蛋附近，南京東路四段的巷弄裡。店門口有張老派的紅布條，上面寫著「春美冰菓室」幾個大字，讓人不禁想起小時候的回憶。一進門，就是滿滿的老味道！木質桌椅、鐵製餐椅，還有那熟悉的冷氣機在角落發出嗡嗡嗡的聲音。

春美冰菓室的菜單很簡單，主要有冰、熱飲和一些小點。冰飲部分有古早味紅茶、檸檬愛玉、冬瓜青茶等；熱飲則有薑母茶、桂圓紅棗茶等。小點方面有鹹粥、米糕、魚丸湯等。價位從 NT$30 到 NT$100 左右，算是很親民的價格。

這次我點了一碗古早味紅茶冰和一份鹹粥。紅茶冰一上桌，那濃濃的茶香馬上撲鼻而來！喝一口，茶味濃郁卻不苦澀，配上碎冰，真是消暑又解渴。鹹粥則是用大骨、蝦米、香菇等熬成的高湯，再加上米糕、魚丸、油豆腐等配料。鹹粥喝起來暖胃又暖心，是冬天必吃的美食啊！

整體來說，春美冰菓室是個充滿回憶的老店，餐點口味道地，價位也親民。如果你喜歡古早味的冰菓室，那春美絕對是你的首選！下次到小巨蛋附近，別忘了來這回味一下童年的滋味喔！",你是美食評論家,以PTT美食版發文風格，寫一篇「[食記] 台北小巨蛋 春美冰菓室」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台北大安 巢屋麵包店,"【食記】台北大安 巢屋麵包店

消費時間：2018年3月
地址：台北市大安區羅斯福路三段276號
電話：02-2365-9477
營業時間：週一至週日，上午8:00 - 下午6:00

巢屋麵包店是一家位於台北大安區的麵包店，以天然酵母和高品質食材聞名。在一次偶然的機會下，我決定前往品嚐他們家的美味。店內環境乾淨明亮，散發著陣陣麵包香，讓人不禁食指大動。

一進門，店員親切地向我打招呼並介紹了一下今日的麵包種類。巢屋麵包店每天提供約20種不同的麵包，其中有傳統口味、創意口味和季節限定款。我最後決定購買了一個「楓糖核桃」和一個「抹茶紅豆」。

在等待麵包出爐的過程中，我看到店內有一面牆展示了許多獲獎證書，可見巢屋麵包店在業界的聲譽非常好。店員也向我介紹了他們家的得獎作品，如「經典全麥」、「巧克力杏仁」等。

楓糖核桃（NT$45）是巢屋麵包店的招牌口味之一。麵包體柔軟有彈性，內餡的楓糖漿香甜濃郁，搭配咬勁十足的核桃，口感豐富而滿足。抹茶紅豆（NT$40）則散發著淡淡的抹茶香，紅豆餡綿密而不甜膩，與麵包體相得益彰。

巢屋麵包店的價格雖然略高，但用料實在、口味獨特，值得一試。此外，他們家的麵包種類多，經常更換，所以每次來都可以嘗到不同的美味。

在巢屋麵包店，我感受到了店員的熱情和專業，以及對食材品質的堅持。如果你喜歡麵包，或者正在尋找一家高品質、創意十足的麵包店，巢屋麵包店絕對是不錯的選擇。下次來到大安區，別忘了來這裡嘗一嘗他們家的美味！",你是美食熱愛者,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 台北大安 巢屋麵包店
[食記] 台中北區一中街 云居雞白湯拉麵(屋台風,"【食記】台中北區一中街 云居雞白湯拉麵(屋台風

消費時間：2018年3月
地址：台中市北區一中街45號
電話：0967-123-456
營業時間：11:00-22:00

一踏進云居雞白湯拉麵(屋台風)，就感受到濃濃的日式氛圍。店內裝潢以木質調為主，搭配上暖黃色燈光，讓人不禁聯想起日本的小巷弄裡，隱藏著的美味料理店。座位安排得相當舒適，即使是一個人前來用餐也不會感到尷尬。

服務方面，店員們非常親切，在入座後迅速送上菜單並介紹了一下店內的特色。由於我第一次來，店員推薦了他們家的招牌—云居雞白湯拉麵和炸豬排飯。點餐後，店員很快就將餐點送上桌。

首先品嚐的是云居雞白湯拉麵。湯頭非常濃郁，喝起來帶有淡淡的雞肉香，口感溫潤醇厚。麵條是粗麵，Q彈有勁，搭配上軟嫩的雞肉，真是美味極了！配菜方面，青菜新鮮清脆，調味適中，與拉麵相得益彰。

接著品嚐的是炸豬排飯。豬排外酥里嫩，咬下去還能感受到肉汁四溢。米飯粒粒分明，口感軟糯，佐上醬汁，滋味鮮美。搭配的蔬菜也是新鮮脆口，為整道菜增添了清爽感。

最後是飲品部分，我點了一杯冰檸檬紅茶。茶味濃郁，檸檬香清新，解膩又開胃。

整體來說，云居雞白湯拉麵(屋台風)的食物美味可口，服務周到，環境舒適。價格方面，雲居雞白湯拉麵為180元、炸豬排飯為150元、冰檸檬紅茶為60元。雖然價位稍高，但以品質和口感來說，是值得的。下次來台中，我一定會再次光臨這家美味的日式料理店！",你是美食熱愛者,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 台中北區一中街 云居雞白湯拉麵(屋台風
[食記] 新竹北區 貓嶼 老宅貓咪咖啡廳,"【食記】新竹北區 貓嶼 老宅貓咪咖啡廳

消費時間：2018年3月
地址：新竹市東區東大路一段265巷17號（貓嶼）
電話：0900-000-111
營業時間：10:00-18:00 (星期二公休)

一踏進貓嶼老宅貓咪咖啡廳，就被這裡的氛圍給吸引了。這裡是一座以「喵」為主題的小島，充滿了懷舊風的建築和可愛的貓咪們。在這裡，你可以感受到與都市截然不同的悠閒氛圍。

環境：
貓嶼老宅貓咪咖啡廳坐落在東大路一段265巷17號，這裡是一座以「喵」為主題的小島，充滿了懷舊風的建築和可愛的貓咪們。這裡的裝潢主要是以老件、古董等元素為主，搭配上一些現代化的設計，形成了一種復古與現代相結合的風格。

在這裡，你可以看到許多貓咪在各個角落悠閒地玩耍或睡覺，非常適合貓奴前來探訪。此外，咖啡廳還提供了一些小玩具和零食供貓咪們使用，讓貓奴可以近距離地和喵星人互動。

服務：
服務生十分熱情，會向客人介紹貓嶼的歷史以及貓咪們的故事。在點餐方面，他們也很耐心地解答顧客的疑問。值得一提的是，這裡的服務生對貓咪非常熟悉，可以很好地照顧貓咪們的需求。

食物：
我點了一份咖哩飯和一杯冰咖啡。咖哩飯以雞肉為主要食材，味道濃郁、口感軟嫩。搭配上米飯，既解了饞又飽足了胃。冰咖啡則帶有淡淡的焦糖味，喝起來順口不苦澀。

價格：
咖哩飯150元，冰咖啡120元。整體來說，這裡的價位在新竹地區算中上位，但考慮到環境和服務，我覺得還算合理。

結語：
貓嶼老宅貓咪咖啡廳是一個非常適合貓奴前來探訪的地方。在這裡，你可以感受到與都市截然不同的悠閒氛圍，同時還能近距離地和喵星人互動。雖然價位在新竹地區算中上位，但考慮到環境和服務，我覺得還算合理。下次來新竹北區，別忘了來這裡喝杯咖啡、看看貓咪！",你是美食部落客,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 新竹北區 貓嶼 老宅貓咪咖啡廳
[食記] 台北 郁誠牛肉麵 份量大軟嫩到不行的牛筋,"【食記】台北 郁誠牛肉麵

在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想。

標題：[食記] 台北 郁誠牛肉麵 - 份量大軟嫩到不行的牛筋

在忙碌的生活中，偶爾也想來點美味的牛肉麵解饞。這次來到位於台北市的郁誠牛肉麵，感受一下道地的牛肉麵滋味。消費時間為2021年11月，以下是詳細食記：

餐廳名稱：郁誠牛肉麵
地址：台北市萬華區中華路一段305巷14號
電話：(02) 2382-7967
營業時間：11:00 - 21:00 (每日)

一進門，就被濃郁的牛肉香給吸引。店內裝潢簡單樸實，充滿了古早味的氛圍。服務人員非常熱情地向我們介紹菜單，並推薦了他們的招牌牛筋麵。

餐點名稱 價格 食用感想

牛筋麵 120元
郁誠牛肉麵的牛筋麵一上桌，就令人驚艷！份量十足的大碗牛肉麵，滿滿的都是軟嫩到不行的牛筋。麵條是傳統的油麵，Q彈有勁，搭配上濃郁的牛肉湯，真是太美味了！牛肉湯喝起來鮮甜飽滿，完全沒有腥味。牛筋入口即化，口感非常好。

清燉牛肉麵 100元
如果喜歡清淡口味，可以試試郁誠牛肉麵的清燉牛肉麵。以蔬菜、中藥材等熬製的湯頭，喝起來清爽又回甘。牛肉片軟嫩可口，搭配上滑溜的麵條，也是讓人回味無窮。

綜合丸湯 50元
除了牛肉麵外，郁誠牛肉麵的綜合丸湯也不能錯過！滿滿一碗的丸子，有魚丸、蝦丸等多種口味，口感紮實有嚼勁。湯頭喝起來鮮甜清爽，非常下飯。

總結：郁誠牛肉麵的份量大，味道鮮美，是間值得一試的好店。下次如果在萬華區覓食，別忘了來這裡享受道地的牛肉麵！",你是美食部落客,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 台北 郁誠牛肉麵 份量大軟嫩到不行的牛筋
[食記] 宜蘭 開飯川食堂,"【食記】宜蘭 開飯川食堂

各位吃貨們，今天要為大家介紹的是位於宜蘭市的開飯川食堂！這間店以道地的川菜料理聞名，每次去都讓人食指大動啊～以下是詳細資訊：

1. 餐廳名稱：開飯川食堂
2. 地址：宜蘭縣宜蘭市舊城西路37號
3. 電話：03-932-5866
4. 營業時間：週一至週日 11:00 - 14:00、17:00 - 21:00
5. 價位：約NT$100 - NT$500/人 (依個人喜好與消費程度)

開飯川食堂的位置在宜蘭市的舊城西路上，附近有停車場，開車族不用擔心車位問題。一走進店裡，就能感受到濃濃的中國風裝潢，讓人彷彿置身於四川省！

主菜部分，我最推他們家的「麻婆豆腐」和「回鍋肉」！麻婆豆腐是川菜經典之一，辣度適中、口感軟嫩，搭配上豆瓣醬與花椒香氣，超涮嘴！而回鍋肉則是用五花肉為主角，肥瘦相間，入口即化。加上他們家的特製醬料，鹹香夠味，讓人一口接一口！

另外，必點的還有「麻辣小龍蝦」和「口水雞」！小龍蝦肉質Q彈有勁，搭配上麻、辣、香的醬汁，超涮嘴！口水雞則是用雞腿肉為主角，經過長時間燉煮後，肉質軟嫩入味，配上豆瓣醬與花椒香氣，讓人忍不住一口接一口！

最後，別忘了點一碗「麻辣牛肉麵」當飯後甜點！麵條Q彈有勁，搭配上辣度適中的麻辣湯汁，超涮嘴！牛肉片軟嫩可口，再撒上些蔥花和蒜泥，真是太美味了！

整體來說，開飯川食堂是間值得一訪再訪的川菜餐廳。雖然價位稍高，但以道地川菜料理、精緻裝潢和良好服務品質來換，非常值回票價！下次去宜蘭，別忘了來這裡大飽口福吧！",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 宜蘭 開飯川食堂」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台北信義 ATT 4 Fun 燒肉Like一人燒肉,"【食記】台北信義 ATT 4 Fun 燒肉Like一人燒肉

在忙碌的生活中，偶爾也想來點美味的燒肉，但一群人聚餐實在太麻煩？別擔心！今天要介紹的「燒肉Like一人燒肉」就是專為單身貴族、小家庭或朋友聚會量身打造的燒肉店。位於台北信義 ATT 4 Fun 的燒肉Like一人燒肉，提供了一個舒適的用餐環境和美味的燒肉，讓你可以享受到高品質的燒肉體驗。

消費時間：2019年3月
地址：台北市信義區松仁路8號（ATT 4 Fun 5樓）
電話：02-7737-6999
營業時間：週日至週四 11:00-21:30、週五至週六 11:00-22:00

一走進燒肉Like一人燒肉，明亮的燈光和乾淨的環境就讓人感到舒適。店內以木質調為主軸，搭配暖色調的照明，營造出溫馨的用餐氛圍。座位分為單人座和雙人座，非常適合一個人或兩個人的小家庭來享用美味的燒肉。

服務方面，燒肉Like一人燒肉的服務生十分親切且迅速，在點餐、上菜和收桌方面都表現得很好。他們會提供菜單並詳細介紹各種肉品和配菜，讓客人可以根據自己的喜好選擇。

這次點了一份「個人燒肉套餐」（NT$680），包含了牛肉、豬肉、雞肉和海鮮等多種食材。首先上桌的是蔬菜拼盤，有高麗菜、大根、洋蔥和金針菇，搭配燒肉非常合適。接著是肉品拼盤，有牛五花、松板豬、雞腿肉和鮮蝦，肉質鮮嫩多汁，口感極佳。

主菜部分，我選了「和牛壽喜燒」（NT$380），牛肉片與蔬菜一起放入鍋裡煮，美味的湯汁在鍋中沸騰，香氣四溢。和牛壽喜燒的味道非常濃郁，牛肉軟嫩可口，搭配上菜時提供的特製醬汁，滋味更加豐富。

配菜方面，我點了「泡菜」（NT$50）和「味噌湯」（NT$40）。泡菜酸香爽口，解膩又開胃；味噌湯則暖胃又暖心，味道醇厚且充滿層次感。

最後是甜點部分，我選了「抹茶奶酪」（NT$80）。奶酪的口感綿密，抹茶味濃郁而不苦，搭配上附的煉乳和蜜糖，滋味更加豐富。

整體來說，燒肉Like一人燒肉提供了一個舒適、溫馨且方便的小型燒肉體驗。無論是一個人享受還是小家庭聚餐，這裡都是個不錯的選擇。食材新鮮美味，服務生親切周到，價格也相當合理。下次來 ATT 4 Fun 逛街時，別忘了來燒肉Like一人燒肉嚐嚐美味的燒肉！",你是美食部落客,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 台北信義 ATT 4 Fun 燒肉Like一人燒肉
[食記] 雙慶功晚餐｜苗栗頭份。聚日式鍋物,"【食記】雙慶功晚餐｜苗栗頭份。聚日式鍋物

消費時間：2018年3月
地址：苗栗縣頭份市中央路195號
電話：03-766-0400
營業時間：11:30-14:30、17:30-21:30

在忙碌的生活中，偶爾需要來點溫暖的鍋物撫慰心靈。這次來到苗栗頭份的聚日式鍋物，感受一下日式料理的魅力。

一入座，服務生便迅速送上熱茶，讓等待的時間變得舒適。店內裝潢以木質調為主，搭配和式榻榻米座位，營造出溫馨、放鬆的氛圍。

環境：★★★☆☆
聚日式鍋物的空間雖不大，但乾淨整潔，給人一種簡單而舒服的感覺。榻榻米座位區讓用餐時更有在日本料理店的錯覺。

服務：★★★★☆
服務生態度和藹，迅速送上熱茶，並適時地提醒我們食材的熟度。唯一美中不足的是，在人較多的時候，服務速度稍慢了一些。

食物：★★★★☆
聚日式鍋物提供多種鍋物選擇，這次點了牛肉壽喜鍋和海鮮鍋。牛肉壽喜鍋以濃郁的壽喜燒醬為底，搭配軟嫩的牛肉片，滋味鮮美；海鮮鍋則用新鮮海味與蔬菜交織出豐富口感。

牛肉壽喜鍋（NT$480）：
壽喜燒醬的甜味與微辣在口中融合，牛肉片入口即化，讓人忍不住一口接一口。配菜方面，高麗菜、金針菇等蔬菜都保持了新鮮度，搭配醬汁一起吃，更添風味。

海鮮鍋（NT$580）：
海鮮鍋以鮮甜的昆布湯底為底，搭配多種海鮮食材，如鮮蝦、蛤蜊、魚片等。海鮮食材新鮮，口感彈牙，與蔬菜一同煮，湯頭更加鮮美。

綜合握壽司（NT$240）：
握壽司的米飯粒粒分明，醋味適中；鮭魚、鮪魚等生魚片鮮香四溢，搭配醋飯入口，美味又爽口。

甜點：抹茶紅豆大福（NT$100）
大福外皮Q彈有勁，內餡紅豆綿軟香甜，與抹茶醬相得益彰，為餐後帶來清爽的收尾。

價格：★★☆☆☆
聚日式鍋物的價位在中上，但食材新鮮、味道佳，整體來說還算值得。

總結：聚日式鍋物提供了美味的鍋物和其他日式料理，環境舒適，服務尚可。下次來頭份時，不妨考慮這裡，享受一下日式料理的魅力。",你是美食評論家,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 雙慶功晚餐｜苗栗頭份。聚日式鍋物
[食記] 台北 泰市場 誠品信義店 泰式海鮮吃到飽,"【食記】台北 泰市場 誠品信義店 泰式海鮮吃到飽

各位吃貨們，今天要介紹的是位於誠品信義店的泰市場！想體驗道地的泰國風味嗎？這裡就是你的天堂！快跟著我一起去大快朵頤一番吧！

餐廳名稱：泰市場 誠品信義店
地址：台北市信義區松仁路105號 (誠品信義店 B2)
電話：(02)2723-8669
營業時間：週日至週四 11:00-21:30，週五至週六 11:00-22:00
價位：平日午餐 $549、晚餐 $649；假日全天 $649 (需加一成服務費)

泰市場是誠品信義店的美食街裡唯一的泰式料理吃到飽，提供了豐富多樣的泰國菜供你大快朵頤。這裡的海鮮新鮮度保證讓你滿意！各式各樣的蝦、蟹、魚等任你吃個夠！

首先，先來看看他們的菜色吧！有酸辣蝦湯、打拋牛肉、綠咖哩雞、檸檬魚、炒河粉、泰式炒飯等經典泰國菜。另外，還有沙拉、湯品、甜點、飲料等，讓你從頭吃到尾都滿足！

泰市場的海鮮選擇非常豐富，有蝦子、螃蟹、魚、貝類等，種類之多令人目不暇給！新鮮度更是沒話說，保證讓你吃得安心又開心！

值得一提的是，這裡的打拋牛肉是必點菜！用牛肉片與打拋葉拌炒，搭配上美味的醬汁，每一口都充滿了濃郁的風味。另外，酸辣蝦湯也是必吃！滿滿一大碗的蝦湯，喝起來辣得剛剛好，讓你一口接一口停不下來！

泰市場的環境也很棒，明亮整潔，讓人有置身泰國的錯覺。加上誠品信義店的時尚氛圍，讓你在享受美食之餘也能感受到濃濃的文青風。

最後，要提醒大家的是，這裡是吃到飽，所以記得吃個夠！但別忘了節制一下，以免浪費食物。另外，假日的價位比較高一些，如果預算有限的話，可以考慮平日去。

總之，泰市場 誠品信義店 泰式海鮮吃到飽是個不錯的選擇，下次到誠品信義店不妨來這裡大快朵頤一番吧！",你是美食評論家,以PTT美食版發文風格，寫一篇「[食記] 台北 泰市場 誠品信義店 泰式海鮮吃到飽」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 來客炸雞 新北新莊 熱騰騰現炸雞塊和雞翅,"【食記】來客炸雞 - 新北新莊 熱騰騰現炸雞塊和翅

各位吃貨們，今天要來分享一家讓我們口齒留香的新莊美食 - 來客炸雞！這家店的美味程度絕對可以跟鼎泰豐的麵包相比擬，而且它還提供了現炸的炸雞塊和雞翅，讓大家都能夠享受到熱騰騰、鮮嫩多汁的美味。以下是店家的基本資訊，各位吃貨們快筆記起來！

餐廳名稱：來客炸雞
地址：新北市新莊區（詳細地址：新北市新莊區某處，因為太受歡迎，所以每次去都找不到）
電話：0987-654321（可能會忙線中，請耐心等待）
營業時間：中午 12:00 - 晚上 22:00
價位：銅板價！每份炸雞塊和雞翅只要 $50 起，CP 值超高！

來到來客炸雞，首先要注意的是它不是一般的炸雞店，而是一家以現炸炸雞塊和雞翅為主打的美味小店。一進門，就能聞到陣陣的香噴噴炸雞味，讓人食指大動啊！

菜單上主要有兩種口味：原味和辣粉。我個人推薦大家都點辣粉，因為它那獨特的辣味搭配鮮嫩多汁的雞肉，真的是人間美味！如果你敢吃辣，一定要試試看！

炸雞塊部分，一份 $50 起，份量十足，可以說是 CP 值超高！咬下去，外皮酥脆、肉嫩多汁，一口咬下，肉汁瞬間在嘴裡爆開，真是太享受了！

雞翅的部分也是 $50 起，而且每支雞翅都大隻又飽滿。咬下去，鮮嫩多汁，辣粉味十足，讓人忍不住一口接一口。

值得一提的是，來客炸雞的服務也很好！老闆和老闆娘非常親切，還會跟你聊天，讓你有種回家吃飯的感覺。

最後，要提醒大家，來客炸雞因為太受歡迎了，所以常常會大排長龍。建議大家可以先打電話預訂，以免撲空。

總之，來客炸雞是一家值得一試的美味小店，各位吃貨們快去朝聖吧！",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 來客炸雞 新北新莊 熱騰騰現炸雞塊和雞翅」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
